train_r2,test_r2,train_loss,test_loss
0.923616117176358,0.6950751196566741,0.3128378354012966,2.8358776718378067
0.9227706442318554,0.6970660875138565,0.3188223000615835,2.8166422843933105
0.9227699560525775,0.6953580699032624,0.3227587155997753,2.8691706880927086
0.9219329750336874,0.6980331376152888,0.3231832692399621,2.796442724764347
0.9219694034738044,0.6952256372724235,0.32482676953077316,2.8098525255918503
0.9223137085055687,0.7007441495845169,0.3224913878366351,2.7555678635835648
0.9216117854671967,0.6967437305523018,0.30896484665572643,2.8200185373425484
0.9218928589301966,0.6963098962974716,0.3185736257582903,2.820398189127445
0.9230704796707422,0.6925449792877183,0.31281001679599285,2.8641256242990494
0.9218487568623464,0.6909549134367114,0.3311848407611251,2.893658310174942
0.921351831520379,0.6925569148528461,0.32834483683109283,2.8977971598505974
0.9229253970525029,0.6959100159531337,0.31570953130722046,2.812362790107727
0.9230318322979106,0.6967790987359024,0.32275576144456863,2.8098818883299828
0.9213411646626904,0.696662641790486,0.31562783382833004,2.8051799535751343
0.9224462897631606,0.6945370435992098,0.3124450985342264,2.83247871696949
0.9224647924991479,0.7014944739571213,0.31804364547133446,2.768726170063019
0.9225970171677997,0.7005497243782892,0.3183056451380253,2.779500886797905
0.922012288706428,0.6933723085834154,0.31797075271606445,2.8851764649152756
0.9213782110944877,0.6975484359772819,0.3183748573064804,2.825500875711441
0.9218386911233155,0.6973285936912951,0.3234049305319786,2.8480684757232666
0.9221554710067877,0.6963297737553078,0.32716956175863743,2.811837986111641
0.921103509775436,0.6931867907057089,0.3262724131345749,2.8572559282183647
0.9226168462119246,0.7022649701176684,0.3227083832025528,2.7750264108181
0.9223902080307538,0.6982598774682238,0.32183368504047394,2.8226723968982697
0.9210797299679768,0.6928043433366449,0.31143263448029757,2.8870885372161865
0.9221949928144408,0.6942287990619229,0.31754749454557896,2.874130941927433
0.9226652317806117,0.6980725606559013,0.31236057728528976,2.798035077750683
0.9224922673312801,0.6965744057227469,0.3229587208479643,2.819174215197563
0.9227723128164852,0.6968407549623736,0.31737660989165306,2.8209663033485413
0.9221434364426909,0.7032364463567273,0.3166630007326603,2.746660090982914
0.9219580224342632,0.6956783457645088,0.3168627005070448,2.8698649555444717
0.9221408145246707,0.6973052602233392,0.319987203925848,2.8233900368213654
0.9209679542834582,0.6923263981705523,0.31481558457016945,2.8667333647608757
0.9223094344688944,0.699998285881033,0.31544165033847094,2.7591479420661926
0.9223175018142439,0.6938612940944175,0.31060753390192986,2.8406791538000107
0.9228104116305461,0.6967215389852006,0.308903094381094,2.869316779077053
0.9224982098193992,0.6998467999696967,0.3161552073433995,2.8195484578609467
0.9224539194576162,0.6968904488541376,0.32034200988709927,2.780005656182766
0.9231056452587684,0.6970795133186021,0.31667123176157475,2.8443810790777206
0.9224032905424422,0.6982425200884596,0.3228787202388048,2.808492660522461
0.9222016528080451,0.6960506128565861,0.3161447402089834,2.823452591896057
0.9227857193505012,0.6970972267352978,0.33041275665163994,2.814002200961113
0.9209769608437868,0.6945209531904621,0.3211584519594908,2.8483941704034805
0.922378194305944,0.7003347902791301,0.3214992191642523,2.7812458276748657
0.9230285020171534,0.6941425115725686,0.3086895141750574,2.8360479325056076
0.9214408313746756,0.693927328164319,0.31663019116967916,2.845381259918213
0.9227105680236736,0.6950870096174182,0.3202108796685934,2.8428655192255974
0.9219115390586101,0.6959599186170861,0.31842860765755177,2.8272629752755165
0.9228450115753596,0.6967494369123794,0.3166380198672414,2.870565429329872
0.9211566466482372,0.6945377873380651,0.32619835902005434,2.872340217232704
0.9209015998416736,0.6930789821587648,0.32077752240002155,2.878224842250347
0.9215634466711352,0.6971622979509503,0.3223007032647729,2.8571251034736633
0.9225522300493444,0.6979154308894892,0.3272466007620096,2.831935666501522
0.9214485898445779,0.6984023599708609,0.3223647177219391,2.7878672033548355
0.9223198602489213,0.6947713148429613,0.31827028654515743,2.852060541510582
0.9230051201110077,0.6962401604413584,0.3153786985203624,2.843484804034233
0.9221980441576579,0.6995101311025518,0.3141198167577386,2.7980288565158844
0.9223335257275,0.7017856699488578,0.31540705636143684,2.737820379436016
0.9207728929628797,0.6958906204536286,0.3139218185096979,2.7955305725336075
0.9217098486364343,0.6972560516777746,0.30915713496506214,2.820642724633217
0.9217459272857441,0.6952143248308496,0.3277766425162554,2.863578461110592
0.9214558994044405,0.6933836273104022,0.3122060224413872,2.899341754615307
0.9229760550260151,0.6971227748882034,0.31197533570230007,2.786446511745453
0.9227698357657136,0.7015447868507492,0.3156327707692981,2.7283746004104614
0.9222288147043255,0.7020972861486626,0.3154240045696497,2.77146677672863
0.9215811110922246,0.6988284558056608,0.3335026614367962,2.815612494945526
